frame,timestamp_s,brightness,saturation,edge_density,top_edge_density,bottom_edge_density,histogram_change,motion_score,scene_cut
314,10.4667,138.7334,91.3458,0.013966,0.031475,0.011224,0.077387,3.062025,0
315,10.5,138.7343,91.2877,0.013828,0.030847,0.011229,0.006827,0.044156,0
316,10.5333,138.7466,91.313,0.014219,0.031603,0.011761,0.016351,0.137482,0
317,10.5667,138.7454,91.289,0.014232,0.031584,0.011761,0.009542,0.075517,0
318,10.6,138.752,91.3018,0.014353,0.031,0.012278,0.009247,0.204382,0
319,10.6333,138.7532,91.3143,0.014448,0.031164,0.012525,0.008042,0.322051,0
320,10.6667,138.753,91.3436,0.014232,0.030743,0.012131,0.013895,0.251174,0
321,10.7,138.7583,91.345,0.014395,0.031104,0.012579,0.011706,0.104932,0
322,10.7333,138.7686,91.3635,0.014433,0.030981,0.01251,0.01184,0.086845,0
323,10.7667,138.7778,91.3541,0.014497,0.031075,0.012466,0.008811,0.091246,0
324,10.8,138.7788,91.3764,0.01444,0.030892,0.012283,0.009352,0.030758,0
325,10.8333,138.7964,91.3776,0.014453,0.031089,0.012273,0.007757,0.084746,0
326,10.8667,138.7944,91.3989,0.014448,0.030897,0.012283,0.007752,0.229477,0
327,10.9,138.8069,91.3939,0.014449,0.030941,0.01217,0.004995,0.238576,0
328,10.9333,138.8006,91.4521,0.014383,0.030659,0.012091,0.006395,0.034691,0
329,10.9667,138.8083,91.4585,0.014399,0.030729,0.012096,0.003231,0.07027,0
330,11.0,125.4105,74.1237,0.032084,0.027407,0.006432,0.23875,9.186053,0
331,11.0333,125.4449,74.1219,0.032233,0.027407,0.006432,0.003121,0.025291,0
332,11.0667,125.5028,74.1026,0.032255,0.027417,0.006408,0.008994,0.050282,0
333,11.1,125.5126,74.1222,0.032249,0.027422,0.006408,0.00672,0.030452,0
334,11.1333,125.3923,74.1207,0.031788,0.027442,0.006403,0.008402,0.033201,0
335,11.1667,125.4084,74.0962,0.031793,0.027447,0.00625,0.006253,0.02802,0
336,11.2,125.4392,74.1331,0.031854,0.027382,0.006083,0.008722,0.029174,0
337,11.2333,125.4604,74.0935,0.031822,0.027323,0.006073,0.018264,0.023467,0
338,11.2667,125.3779,74.1224,0.031826,0.027259,0.006073,0.012038,0.029857,0
339,11.3,125.3915,74.0934,0.031812,0.027254,0.006063,0.006749,0.018596,0
340,11.3333,125.4144,74.122,0.032151,0.027244,0.005866,0.008198,0.033948,0
341,11.3667,125.4341,74.1004,0.032202,0.027328,0.005881,0.005936,0.030788,0
342,11.4,125.4411,74.1144,0.032333,0.027343,0.00589,0.00954,0.037747,0
343,11.4333,125.4647,74.1163,0.032472,0.027387,0.005886,0.004126,0.039888,0
344,11.4667,125.5122,74.0926,0.032534,0.027392,0.005836,0.007311,0.036748,0
345,11.5,125.4331,74.1234,0.032011,0.027328,0.005718,0.008076,0.03969,0
346,11.5333,125.4625,74.0918,0.032378,0.027284,0.005723,0.004538,0.03635,0
347,11.5667,125.4882,74.0844,0.032438,0.027303,0.005718,0.004102,0.027113,0
348,11.6,125.4807,74.0933,0.032433,0.027313,0.005698,0.001988,0.025186,0
349,11.6333,125.5076,74.1059,0.032559,0.027333,0.005728,0.004899,0.046522,0
350,11.6667,125.5204,74.1246,0.03247,0.027308,0.005748,0.003533,0.04104,0
351,11.7,125.5203,74.129,0.032563,0.027303,0.005777,0.002663,0.027273,0
352,11.7333,125.5203,74.1671,0.032643,0.027333,0.005767,0.009918,0.016981,0
353,11.7667,125.5044,74.2203,0.032837,0.027338,0.005743,0.009172,0.062782,0
354,11.8,125.5392,74.2256,0.032964,0.027377,0.005753,0.004557,0.048588,0
355,11.8333,125.551,74.2203,0.032979,0.027377,0.005753,0.003283,0.02213,0
356,11.8667,125.5525,74.2288,0.032946,0.027377,0.005753,0.003313,0.014713,0
357,11.9,125.541,74.2248,0.033021,0.027377,0.005753,0.003054,0.017746,0
358,11.9333,125.5354,74.2275,0.033062,0.027372,0.005757,0.004175,0.022924,0
359,11.9667,125.5045,74.2635,0.032913,0.027348,0.005757,0.008265,0.028177,0
360,12.0,125.5447,74.2575,0.032952,0.027348,0.005841,0.00698,0.037639,0
361,12.0333,125.5496,74.2732,0.03305,0.027313,0.005772,0.005322,0.028295,0
362,12.0667,125.5494,74.2642,0.033056,0.027313,0.005772,0.000616,0.013495,0
363,12.1,125.535,74.2679,0.03298,0.027308,0.005777,0.004303,0.025746,0
364,12.1333,125.5286,74.2517,0.032952,0.027303,0.005536,0.004083,0.023695,0
365,12.1667,125.5285,74.2518,0.032952,0.027303,0.005541,0.00023,0.01343,0
366,12.2,125.5285,74.2486,0.032969,0.027303,0.005762,0.001552,0.014325,0
367,12.2333,125.5284,74.2484,0.032979,0.027303,0.005767,0.00033,0.009867,0
368,12.2667,125.5483,74.213,0.032849,0.027313,0.005846,0.005138,0.015175,0
369,12.3,123.7929,79.1098,0.033841,0.027279,0.006092,0.069748,0.109603,0
370,12.3333,123.8667,79.0948,0.033791,0.027279,0.006092,0.020729,0.033532,0
371,12.3667,124.1206,78.4373,0.033863,0.027284,0.006092,0.017084,0.156262,0
372,12.4,124.3489,77.8211,0.033579,0.027279,0.006092,0.021502,0.135777,0
373,12.4333,124.4551,77.5516,0.03376,0.027284,0.006092,0.016184,0.070691,0
374,12.4667,124.5196,77.5594,0.03379,0.027279,0.006092,0.015662,0.029798,0
375,12.5,124.5899,77.6216,0.033637,0.027279,0.006087,0.014403,0.038996,0
376,12.5333,124.6413,77.7399,0.033628,0.027279,0.006087,0.014858,0.049064,0
377,12.5667,124.7095,77.8098,0.033723,0.027279,0.006092,0.016072,0.042123,0
378,12.6,124.7959,77.7842,0.033704,0.027279,0.006092,0.011907,0.028195,0
379,12.6333,124.8614,77.7554,0.033678,0.027279,0.006092,0.012295,0.02733,0
380,12.6667,124.9469,77.6792,0.03365,0.027279,0.006092,0.017104,0.036783,0
381,12.7,125.019,77.6884,0.033734,0.027279,0.006092,0.014573,0.028575,0
382,12.7333,125.0572,77.665,0.033717,0.027279,0.006092,0.011018,0.028286,0
383,12.7667,125.0998,77.652,0.033781,0.027279,0.006092,0.018104,0.027868,0
384,12.8,125.1446,77.6446,0.033794,0.027279,0.006092,0.010536,0.028892,0
385,12.8333,125.1941,77.6351,0.033811,0.027279,0.006092,0.014017,0.029705,0
386,12.8667,125.1982,77.6401,0.03384,0.027288,0.006092,0.016021,0.028452,0
387,12.9,125.2117,77.638,0.03383,0.027279,0.006092,0.012951,0.027572,0
388,12.9333,125.2127,77.6651,0.033812,0.027274,0.006092,0.020237,0.028321,0
389,12.9667,125.2161,77.6768,0.033821,0.027274,0.006087,0.01206,0.028338,0
390,13.0,125.1816,77.6536,0.033825,0.027274,0.006087,0.015025,0.028818,0
391,13.0333,125.1466,77.6503,0.033785,0.027274,0.006087,0.012773,0.028072,0
392,13.0667,125.111,77.6847,0.033791,0.027274,0.006087,0.013493,0.028326,0
393,13.1,125.0573,77.733,0.033796,0.027274,0.006087,0.012179,0.028857,0
394,13.1333,124.9937,77.728,0.033784,0.027274,0.006087,0.02093,0.028871,0
395,13.1667,124.9304,77.72,0.033722,0.027274,0.006087,0.0162,0.028598,0
396,13.2,124.8641,77.7511,0.033732,0.027274,0.006087,0.015351,0.028352,0
397,13.2333,124.7925,77.7333,0.033716,0.027274,0.006087,0.015549,0.027889,0
398,13.2667,124.7208,77.7556,0.033733,0.027274,0.006087,0.018827,0.027627,0
399,13.3,124.6456,77.8123,0.033734,0.027274,0.006087,0.02159,0.02746,0
400,13.3333,124.5464,77.8569,0.03373,0.027274,0.006087,0.023446,0.029792,0
401,13.3667,124.4735,77.8473,0.033683,0.027274,0.006087,0.014277,0.029117,0
402,13.4,124.4341,77.8451,0.033662,0.027274,0.006087,0.016388,0.026564,0
403,13.4333,124.3665,77.8744,0.033738,0.027274,0.006087,0.017633,0.029188,0
404,13.4667,124.3562,77.8897,0.033684,0.027274,0.006087,0.010114,0.025538,0
405,13.5,124.3115,77.8989,0.033681,0.027274,0.006087,0.011701,0.028756,0
406,13.5333,124.2902,77.9064,0.033715,0.027274,0.006087,0.010573,0.02596,0
407,13.5667,124.2579,77.8948,0.033673,0.027274,0.006092,0.011645,0.027847,0
408,13.6,124.2218,77.873,0.033714,0.027274,0.006087,0.020083,0.027288,0
409,13.6333,124.2153,77.8871,0.03369,0.027274,0.006087,0.008937,0.025816,0
410,13.6667,124.2013,77.8914,0.033653,0.027274,0.006097,0.017729,0.026913,0
411,13.7,124.2016,77.8751,0.033704,0.027274,0.006097,0.016724,0.029742,0
412,13.7333,124.2281,77.8715,0.033715,0.027274,0.006087,0.018247,0.029058,0
413,13.7667,124.2425,77.8703,0.033713,0.027274,0.006087,0.010521,0.02687,0
414,13.8,124.2761,77.876,0.033698,0.027274,0.006087,0.014335,0.029215,0
415,13.8333,124.3319,77.8358,0.033689,0.027274,0.006087,0.014744,0.028819,0
416,13.8667,124.3961,77.796,0.03372,0.027274,0.006087,0.014538,0.028124,0
417,13.9,124.4554,77.8011,0.033679,0.027274,0.006087,0.019653,0.028376,0
418,13.9333,124.5371,77.8024,0.033715,0.027274,0.006087,0.013283,0.02833,0
419,13.9667,124.6188,77.7649,0.033722,0.027274,0.006087,0.015877,0.027805,0
420,14.0,124.7285,77.7511,0.033712,0.027274,0.006087,0.018802,0.029141,0
421,14.0333,124.8155,77.7806,0.033711,0.027274,0.006087,0.010724,0.027803,0
422,14.0667,124.8417,77.7568,0.033707,0.027274,0.006087,0.00773,0.026179,0
423,14.1,124.9514,77.733,0.033709,0.027274,0.006087,0.021122,0.029419,0
424,14.1333,85.4431,84.2237,0.028467,0.010301,0.008535,0.244315,6.689015,0
425,14.1667,85.5465,84.3955,0.028546,0.010315,0.008525,0.032266,0.780728,0
426,14.2,85.3124,84.3046,0.028875,0.010315,0.008525,0.036159,0.372612,0
427,14.2333,85.7496,84.1668,0.028465,0.01032,0.008525,0.036615,0.842839,0
428,14.2667,85.438,84.2214,0.028581,0.01033,0.008486,0.032078,0.354613,0
429,14.3,85.5359,84.4208,0.028471,0.010207,0.008496,0.033616,0.486595,0
430,14.3333,85.5164,84.3335,0.028379,0.010251,0.008496,0.031354,0.872976,0
431,14.3667,67.1617,113.6267,0.028162,0.010261,0.008417,0.260535,3.308335,0
432,14.4,57.4534,118.9509,0.027897,0.010281,0.008407,0.346213,1.666326,0
433,14.4333,57.0514,119.3346,0.027704,0.010187,0.008417,0.03597,1.099259,0
434,14.4667,60.5585,118.5511,0.027387,0.010246,0.008432,0.038692,1.009423,0
435,14.5,60.339,118.6189,0.027282,0.010216,0.008437,0.03117,0.395757,0
436,14.5333,60.2959,118.8944,0.027291,0.010296,0.008496,0.037863,1.191121,0
437,14.5667,60.58,118.6451,0.027982,0.010281,0.008491,0.03523,0.315974,0
438,14.6,60.0922,118.7812,0.028391,0.010187,0.008501,0.036493,0.21372,0
439,14.6333,60.2357,118.7262,0.028008,0.010251,0.008491,0.038325,0.185245,0
440,14.6667,59.7565,119.4602,0.027788,0.010305,0.008516,0.034684,0.298278,0
441,14.7,59.6148,119.4043,0.02747,0.010236,0.008506,0.030443,0.34525,0
442,14.7333,59.3941,119.3832,0.027666,0.010271,0.008511,0.027949,0.329505,0
443,14.7667,58.9657,119.3491,0.027804,0.01031,0.008516,0.028921,0.420711,0
444,14.8,59.204,119.0643,0.028286,0.01032,0.00852,0.034868,0.335748,0
445,14.8333,58.5738,119.1605,0.028286,0.010315,0.00852,0.030181,0.213976,0
446,14.8667,58.7647,118.9185,0.028212,0.010216,0.00852,0.033798,0.285235,0
447,14.9,57.9797,119.1127,0.028114,0.010212,0.008525,0.030003,0.466066,0
448,14.9333,57.7577,119.267,0.027619,0.010315,0.008525,0.029262,0.266286,0
449,14.9667,57.9182,118.8124,0.028218,0.010226,0.00852,0.030391,0.179951,0
450,15.0,57.4736,119.0968,0.027839,0.010241,0.008535,0.031676,0.163544,0
451,15.0333,57.4259,119.233,0.027781,0.010256,0.008535,0.035798,0.432784,0
452,15.0667,56.5898,119.5471,0.027899,0.01031,0.00852,0.031631,0.455041,0
453,15.1,56.8442,119.4652,0.027592,0.010246,0.00852,0.034752,0.13194,0
454,15.1333,56.4968,119.3962,0.027976,0.010355,0.00852,0.032103,0.264168,0
455,15.1667,56.3795,119.3434,0.027961,0.010207,0.00853,0.029614,0.389119,0
456,15.2,56.6284,119.155,0.02823,0.010216,0.008496,0.031695,0.209576,0
457,15.2333,56.0646,119.6245,0.027636,0.010187,0.008516,0.035839,0.215316,0
458,15.2667,56.5893,119.4405,0.027975,0.010147,0.008545,0.040602,0.448953,0
459,15.3,56.2494,119.5032,0.027701,0.010177,0.008525,0.033721,0.131836,0
460,15.3333,56.4428,119.4136,0.027863,0.010192,0.008545,0.035677,0.391205,0
461,15.3667,56.3289,119.3727,0.027447,0.010202,0.008545,0.030819,0.209908,0
462,15.4,56.5324,119.4676,0.027331,0.010236,0.008545,0.034005,0.220638,0
463,15.4333,56.6562,119.1746,0.02769,0.010291,0.00856,0.012526,0.179468,0
464,15.4667,56.5852,119.2567,0.027514,0.010276,0.008545,0.013268,0.149799,0
465,15.5,56.3811,119.3999,0.027798,0.010207,0.00856,0.034803,0.204315,0
466,15.5333,56.5918,119.2775,0.027719,0.010256,0.008555,0.033304,0.199481,0
467,15.5667,56.5985,119.3026,0.027709,0.010212,0.008535,0.03791,0.177026,0
468,15.6,56.3909,119.3319,0.028025,0.010202,0.008555,0.042815,0.198179,0
469,15.6333,56.6754,119.2445,0.028079,0.01035,0.008555,0.037019,0.37175,0
470,15.6667,56.5198,119.3332,0.027623,0.01033,0.008555,0.032266,0.219857,0
471,15.7,56.711,119.0663,0.028112,0.01033,0.008555,0.046875,0.260927,0
472,15.7333,56.8783,118.9819,0.028299,0.01037,0.008555,0.035673,0.304714,0
473,15.7667,56.6237,118.9444,0.028129,0.01038,0.00854,0.030768,0.178443,0
474,15.8,57.0167,118.8885,0.02813,0.01037,0.008545,0.033799,0.427729,0
475,15.8333,56.714,118.7194,0.027744,0.01038,0.008545,0.03469,0.289316,0
476,15.8667,57.3305,118.1115,0.028239,0.010404,0.008545,0.049659,0.184555,0
477,15.9,56.9493,118.1589,0.028028,0.010325,0.008545,0.032691,0.177413,0
478,15.9333,57.0544,117.6886,0.028141,0.01032,0.008545,0.028558,0.196884,0
479,15.9667,57.5581,117.4838,0.028015,0.01033,0.00854,0.035539,0.33177,0
480,16.0,56.9852,117.7196,0.027675,0.010325,0.00854,0.034388,0.441489,0
481,16.0333,57.5382,117.5506,0.027777,0.010296,0.00854,0.034792,0.251803,0
482,16.0667,57.1476,117.4372,0.028247,0.01032,0.00854,0.03457,0.233645,0
483,16.1,57.6148,117.2528,0.027956,0.01032,0.008501,0.036015,0.154223,0
484,16.1333,57.2237,117.394,0.027651,0.010365,0.008501,0.029318,0.136006,0
485,16.1667,57.4013,117.3376,0.027734,0.010251,0.008501,0.038889,0.344208,0
486,16.2,57.5033,117.066,0.027957,0.010286,0.008511,0.028642,0.225296,0
487,16.2333,57.429,116.6538,0.028334,0.01033,0.008516,0.02935,0.144727,0
488,16.2667,57.9032,116.1284,0.028365,0.01033,0.008545,0.035476,0.141871,0
489,16.3,57.3888,116.2612,0.028373,0.010355,0.008545,0.035367,0.126793,0
490,16.3333,57.8148,115.9463,0.028253,0.010355,0.008545,0.03475,0.222932,0
491,16.3667,57.4979,116.0162,0.02812,0.01033,0.008535,0.026391,0.252019,0
492,16.4,57.4059,115.7563,0.028109,0.01034,0.00853,0.023551,0.378285,0
493,16.4333,57.9077,115.6198,0.028255,0.010256,0.00853,0.033843,0.341943,0
494,16.4667,57.6734,115.1943,0.028499,0.010325,0.00853,0.036618,0.204054,0
495,16.5,58.1069,114.8949,0.028934,0.010389,0.00853,0.032115,0.160578,0
496,16.5333,57.8836,115.0338,0.028464,0.010399,0.00853,0.029839,0.136485,0
497,16.5667,58.1108,114.8064,0.028619,0.01033,0.00853,0.033249,0.315134,0
498,16.6,58.3217,114.1632,0.028797,0.010315,0.008525,0.039133,0.218406,0
499,16.6333,58.4522,113.9595,0.029205,0.010375,0.00854,0.034485,0.166861,0
500,16.6667,58.7422,113.7857,0.029125,0.01032,0.00854,0.033554,0.218521,0
501,16.7,58.3369,114.132,0.028945,0.010385,0.00854,0.032717,0.335284,0
502,16.7333,58.7748,113.7858,0.02897,0.010271,0.00854,0.043854,0.42979,0
503,16.7667,58.7695,113.7131,0.028874,0.01031,0.00854,0.034554,0.329854,0
504,16.8,58.3148,114.1094,0.028726,0.010276,0.00853,0.035168,0.452068,0
505,16.8333,58.6968,113.8158,0.028365,0.010256,0.00853,0.034682,0.15584,0
506,16.8667,58.4494,113.7632,0.028958,0.010266,0.00853,0.030869,0.137065,0
507,16.9,58.6967,113.6457,0.028779,0.010276,0.00853,0.031066,0.172868,0
508,16.9333,58.3969,114.0106,0.028253,0.010261,0.00853,0.030306,0.203417,0
509,16.9667,58.5685,113.9184,0.028188,0.010241,0.008525,0.031201,0.244914,0
510,17.0,58.5158,113.9987,0.02827,0.010271,0.008525,0.030966,0.242353,0
511,17.0333,58.4099,113.8737,0.028792,0.010266,0.008525,0.028436,0.349986,0
512,17.0667,58.6048,113.9417,0.028839,0.010256,0.008525,0.027313,0.143864,0
513,17.1,58.1968,114.2075,0.028547,0.01033,0.008525,0.028571,0.244365,0
514,17.1333,58.6003,114.0641,0.028685,0.01034,0.008525,0.033747,0.201826,0
515,17.1667,58.139,114.1286,0.028783,0.010291,0.008525,0.030548,0.24936,0
516,17.2,58.5456,113.7514,0.029109,0.010325,0.008525,0.032888,0.205987,0
517,17.2333,58.5696,113.9979,0.028776,0.010345,0.008525,0.017189,0.152562,0
518,17.2667,58.214,113.8831,0.029185,0.010355,0.00854,0.032314,0.284398,0
519,17.3,58.6302,113.8914,0.028817,0.010296,0.00854,0.033197,0.13311,0
520,17.3333,58.1648,114.1115,0.028802,0.010301,0.00854,0.031531,0.403486,0
521,17.3667,58.6411,113.9135,0.028816,0.01036,0.00854,0.029932,0.162225,0
522,17.4,58.2722,113.8093,0.029125,0.01037,0.00855,0.032361,0.236967,0
523,17.4333,58.5111,113.9517,0.028941,0.010301,0.00855,0.032081,0.159228,0
524,17.4667,58.4376,113.8327,0.028835,0.010355,0.00855,0.032204,0.296144,0
525,17.5,58.1984,114.1068,0.028715,0.010355,0.00855,0.026565,0.416726,0
526,17.5333,58.6247,113.9118,0.028675,0.01037,0.00855,0.031335,0.147049,0
527,17.5667,58.3321,113.9541,0.028561,0.01038,0.00855,0.02509,0.126499,0
528,17.6,58.4798,114.0043,0.028503,0.010286,0.00856,0.02873,0.398735,0
529,17.6333,58.5631,113.6051,0.029252,0.01032,0.00856,0.029649,0.206642,0
530,17.6667,58.4589,113.8427,0.028949,0.010325,0.00856,0.027597,0.136181,0
531,17.7,58.6445,113.7527,0.029006,0.010286,0.00856,0.029572,0.414635,0
532,17.7333,58.3444,113.8906,0.029059,0.010301,0.00856,0.029576,0.210596,0
533,17.7667,58.8943,113.264,0.029311,0.010365,0.00856,0.033923,0.146834,0
534,17.8,58.4559,113.4531,0.029614,0.010325,0.00856,0.03367,0.135754,0
535,17.8333,58.8168,113.3864,0.029476,0.010385,0.00855,0.036275,0.11889,0
536,17.8667,58.5126,113.5737,0.029175,0.010414,0.00857,0.03259,0.306441,0
537,17.9,58.5644,113.7048,0.02918,0.010266,0.00857,0.029058,0.191581,0
538,17.9333,58.7775,113.4939,0.029303,0.010271,0.00857,0.029086,0.241826,0
539,17.9667,58.6244,113.5793,0.029125,0.010389,0.00857,0.019751,0.250391,0
540,18.0,58.7442,113.398,0.029329,0.010335,0.008565,0.030449,0.381271,0
541,18.0333,58.7144,113.3477,0.029709,0.010399,0.008575,0.028622,0.146279,0
542,18.0667,58.6546,113.4439,0.029351,0.010385,0.008575,0.029297,0.122395,0
543,18.1,58.7953,113.4381,0.029188,0.01036,0.00856,0.031988,0.42308,0
544,18.1333,58.5474,113.5023,0.029311,0.010419,0.008565,0.028481,0.254349,0
545,18.1667,59.094,112.99,0.029549,0.010399,0.008565,0.033243,0.115074,0
546,18.2,58.7302,113.1042,0.029679,0.01036,0.008565,0.034259,0.141516,0
547,18.2333,59.1162,112.9833,0.02969,0.010389,0.008565,0.034955,0.121731,0
548,18.2667,58.9606,113.0873,0.029545,0.010404,0.008565,0.032919,0.312433,0
549,18.3,58.9844,113.0956,0.029545,0.010355,0.00856,0.031897,0.176831,0
550,18.3333,59.296,112.8298,0.029882,0.01034,0.00856,0.027923,0.188133,0
551,18.3667,59.006,112.8183,0.030128,0.011067,0.00856,0.025888,0.164025,0
552,18.4,59.4219,113.5106,0.029806,0.011165,0.00854,0.04312,0.1395,0
553,18.4333,58.9316,113.6994,0.029482,0.010404,0.008535,0.031961,0.125257,0
554,18.4667,59.255,113.7318,0.029334,0.010325,0.008535,0.032405,0.319162,0
555,18.5,59.0201,113.7964,0.029639,0.010375,0.008535,0.026862,0.193289,0
556,18.5333,59.144,113.6355,0.029799,0.010266,0.008535,0.027373,0.130827,0
557,18.5667,59.3297,113.5449,0.029941,0.010276,0.008535,0.027578,0.134458,0
558,18.6,58.8781,113.7956,0.02947,0.010266,0.008535,0.029266,0.126207,0
559,18.6333,59.3023,113.7945,0.029476,0.010276,0.008535,0.030751,0.175489,0
560,18.6667,59.2781,113.6712,0.029759,0.010301,0.008535,0.017217,0.107887,0
561,18.7,58.768,113.9816,0.029421,0.010241,0.008535,0.028458,0.12276,0
562,18.7333,59.1945,113.8597,0.029441,0.010231,0.008535,0.030144,0.384289,0
563,18.7667,58.7023,113.978,0.029261,0.010246,0.008535,0.027097,0.231708,0
564,18.8,59.1893,113.7406,0.029579,0.010251,0.00854,0.027021,0.17552,0
565,18.8333,58.6161,114.1073,0.02927,0.010355,0.008545,0.031132,0.396506,0
566,18.8667,59.0738,113.9178,0.029374,0.010335,0.008545,0.030635,0.105177,0
567,18.9,58.7291,113.9632,0.029303,0.010345,0.008545,0.030315,0.217066,0
568,18.9333,58.5643,114.5019,0.029259,0.010385,0.00854,0.026534,0.216378,0
569,18.9667,59.1669,114.1386,0.029667,0.010345,0.00855,0.031195,0.17871,0
570,19.0,58.6885,114.2447,0.029681,0.01036,0.00855,0.028725,0.141204,0
571,19.0333,58.9941,114.166,0.029504,0.010296,0.00855,0.03035,0.120321,0
572,19.0667,58.7273,114.5019,0.029244,0.01034,0.008555,0.028508,0.280598,0
573,19.1,58.8453,114.3972,0.029225,0.010256,0.008555,0.026016,0.140671,0
574,19.1333,58.8612,114.1896,0.029652,0.010251,0.008555,0.025767,0.177603,0
575,19.1667,58.7849,114.2095,0.029548,0.010182,0.008555,0.028233,0.1199,0
576,19.2,59.0122,114.2478,0.029421,0.010236,0.00855,0.028126,0.11989,0
577,19.2333,58.5729,114.4866,0.029368,0.010231,0.00855,0.029783,0.121407,0
578,19.2667,58.8556,114.3496,0.029297,0.010236,0.00855,0.032787,0.315374,0
579,19.3,58.581,114.6907,0.029537,0.010236,0.008939,0.040589,0.310919,0
580,19.3333,58.9022,114.4071,0.029676,0.010212,0.00855,0.03925,0.283441,0
581,19.3667,58.778,114.579,0.029628,0.010207,0.00853,0.025754,0.157466,0
582,19.4,58.4931,114.778,0.029873,0.010216,0.00853,0.032082,0.206532,0
583,19.4333,58.7915,115.1657,0.029787,0.010162,0.008525,0.029723,0.19207,0
584,19.4667,58.3357,115.3578,0.029691,0.010167,0.00853,0.031275,0.269846,0
585,19.5,58.8473,114.8666,0.029992,0.010256,0.00853,0.030363,0.168686,0
586,19.5333,58.4294,115.2885,0.029705,0.010108,0.00853,0.027836,0.243376,0
587,19.5667,58.5216,115.2392,0.029654,0.010216,0.00853,0.024785,0.114201,0
588,19.6,58.5244,115.3785,0.029551,0.010246,0.00853,0.019796,0.247585,0
589,19.6333,58.196,115.5111,0.029482,0.010113,0.00853,0.025412,0.193767,0
590,19.6667,58.6168,115.3019,0.029685,0.010147,0.00853,0.028336,0.21584,0
591,19.7,58.1919,115.3209,0.029876,0.010246,0.00854,0.033031,0.329523,0
592,19.7333,58.5199,115.2332,0.029717,0.010221,0.00854,0.030419,0.145769,0
593,19.7667,58.232,115.448,0.029484,0.010221,0.00854,0.025207,0.322167,0
594,19.8,58.2205,115.5541,0.029349,0.010231,0.00854,0.024864,0.307091,0
595,19.8333,58.3137,115.5485,0.0295,0.010202,0.00854,0.024248,0.133765,0
596,19.8667,58.059,115.4434,0.029639,0.010246,0.00854,0.026564,0.217143,0
597,19.9,58.573,115.2846,0.029905,0.010192,0.00854,0.027341,0.12592,0
598,19.9333,57.9335,115.5132,0.029592,0.010192,0.00854,0.029176,0.12605,0
599,19.9667,58.2258,115.6808,0.029606,0.010212,0.00854,0.027847,0.117021,0
600,20.0,57.9908,115.7617,0.029513,0.010266,0.00854,0.025428,0.438618,0
601,20.0333,57.9802,115.762,0.029448,0.010197,0.00854,0.026916,0.192708,0
602,20.0667,58.1853,115.7288,0.029421,0.010231,0.00854,0.024812,0.116965,0
603,20.1,57.8858,115.7097,0.029664,0.010231,0.00854,0.028206,0.242641,0
604,20.1333,58.3315,115.5627,0.029634,0.010221,0.00854,0.028006,0.124325,0
605,20.1667,58.2997,115.4313,0.029851,0.010241,0.00854,0.017819,0.093096,0
606,20.2,57.8646,115.8132,0.029528,0.010221,0.00854,0.028667,0.121624,0
607,20.2333,58.2584,115.7017,0.029472,0.010256,0.00854,0.028543,0.376579,0
608,20.2667,57.712,115.9861,0.029511,0.010187,0.008535,0.030991,0.160196,0
609,20.3,58.2825,115.4889,0.030063,0.010147,0.008535,0.031381,0.124182,0
610,20.3333,57.82,115.7353,0.029796,0.010162,0.00853,0.029209,0.19451,0
611,20.3667,58.0918,115.7156,0.029851,0.010182,0.00853,0.02876,0.110261,0
612,20.4,57.7805,115.9506,0.029646,0.010157,0.00853,0.027315,0.364741,0
613,20.4333,57.9999,115.8391,0.029753,0.010177,0.00853,0.025679,0.365208,0
614,20.4667,58.1065,115.6068,0.0301,0.010182,0.00853,0.021736,0.36987,0
615,20.5,57.8642,115.8237,0.029949,0.010123,0.00853,0.025279,0.147096,0
616,20.5333,58.1963,115.6598,0.029926,0.010152,0.00853,0.025748,0.344624,0
617,20.5667,57.7169,115.9245,0.029776,0.010187,0.00853,0.02808,0.405558,0
618,20.6,58.1013,115.7373,0.030187,0.010202,0.00853,0.029812,0.146612,0
619,20.6333,58.1838,115.7376,0.030311,0.010221,0.00853,0.013845,0.127566,0
620,20.6667,57.7695,115.9106,0.030244,0.010241,0.00853,0.029081,0.126702,0
621,20.7,58.2372,115.594,0.030647,0.010226,0.00853,0.031094,0.173381,0
622,20.7333,58.0104,115.6788,0.030841,0.010221,0.00853,0.026524,0.385743,0
623,20.7667,58.1842,115.7851,0.030493,0.010182,0.00853,0.024681,0.204558,0
624,20.8,57.8605,115.9214,0.030499,0.010182,0.00853,0.02596,0.182785,0
625,20.8333,58.1837,115.4861,0.031026,0.010286,0.00853,0.02686,0.120359,0
626,20.8667,58.1437,115.6551,0.031239,0.01032,0.00853,0.026228,0.317869,0
627,20.9,57.9432,115.7226,0.031022,0.010286,0.00853,0.027385,0.116525,0
628,20.9333,58.2447,115.7258,0.030988,0.010286,0.00853,0.026523,0.151088,0
629,20.9667,57.8042,115.866,0.030967,0.010296,0.00853,0.03115,0.308458,0
630,21.0,58.2222,115.7671,0.031233,0.010325,0.00853,0.030329,0.235001,0
631,21.0333,58.0424,115.6544,0.031518,0.01032,0.00853,0.025143,0.172564,0
632,21.0667,58.1536,115.6348,0.031573,0.010246,0.00853,0.023098,0.196854,0
633,21.1,58.2286,115.6405,0.031515,0.010236,0.00853,0.019938,0.12862,0
